id,flight_iata,airline_name,dep_iata,arr_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_status,ingestion_time
838,6E7227,IndiGo,BLR,HBX,2026-05-29 06:25:00,2026-05-29 06:35:00,2026-05-29 07:50:00,2026-05-29 07:32:00,landed,2026-05-29 13:46:47.316019
839,6E6178,IndiGo,BLR,HYD,2026-05-29 06:25:00,2026-05-29 06:19:00,2026-05-29 07:35:00,2026-05-29 07:16:00,landed,2026-05-29 13:46:47.316019
840,S5159,Star Air,BLR,IXX,2026-05-29 06:20:00,,2026-05-29 07:35:00,,active,2026-05-29 13:46:47.316019
841,6E6032,IndiGo,BLR,JDH,2026-05-29 06:15:00,2026-05-29 06:14:00,2026-05-29 08:45:00,2026-05-29 08:28:00,landed,2026-05-29 13:46:47.316019
842,QP1501,Akasa Air,BLR,LKO,2026-05-29 06:15:00,2026-05-29 06:30:00,2026-05-29 08:45:00,2026-05-29 08:44:00,landed,2026-05-29 13:46:47.316019
843,6E368,IndiGo,BLR,BHO,2026-05-29 06:10:00,2026-05-29 06:09:00,2026-05-29 08:10:00,2026-05-29 07:47:00,landed,2026-05-29 13:46:47.316019
844,IX2406,Air India Express,BLR,IXB,2026-05-29 06:10:00,2026-05-29 06:12:00,2026-05-29 09:05:00,2026-05-29 08:43:00,landed,2026-05-29 13:46:47.316019
845,6E194,IndiGo,BLR,GOI,2026-05-29 06:05:00,2026-05-29 06:01:00,2026-05-29 07:20:00,2026-05-29 06:49:00,landed,2026-05-29 13:46:47.316019
846,QP1561,Akasa Air,BLR,CCU,2026-05-29 06:05:00,2026-05-29 06:18:00,2026-05-29 08:50:00,2026-05-29 08:30:00,landed,2026-05-29 13:46:47.316019
847,IX2018,Air India Express,BLR,HYD,2026-05-29 06:05:00,2026-05-29 06:16:00,2026-05-29 07:25:00,2026-05-29 07:12:00,landed,2026-05-29 13:46:47.316019
848,AI9570,Air India,BLR,HYD,2026-05-29 06:05:00,2026-05-29 06:16:00,2026-05-29 07:25:00,2026-05-29 07:12:00,landed,2026-05-29 13:46:47.316019
849,QP1515,Akasa Air,BLR,BOM,2026-05-29 06:00:00,2026-05-29 06:07:00,2026-05-29 07:55:00,2026-05-29 07:28:00,landed,2026-05-29 13:46:47.316019
850,AI2810,Air India,BLR,DEL,2026-05-29 06:00:00,2026-05-29 05:58:00,2026-05-29 08:45:00,2026-05-29 08:25:00,landed,2026-05-29 13:46:47.316019
851,MS9560,Egyptair,BLR,DEL,2026-05-29 06:00:00,2026-05-29 05:58:00,2026-05-29 08:45:00,2026-05-29 08:25:00,landed,2026-05-29 13:46:47.316019
852,IX2064,Air India Express,BLR,VTZ,2026-05-29 05:55:00,2026-05-29 06:05:00,2026-05-29 07:30:00,2026-05-29 07:21:00,landed,2026-05-29 13:46:47.316019
853,AI9919,Air India,BLR,VTZ,2026-05-29 05:55:00,2026-05-29 06:05:00,2026-05-29 07:30:00,2026-05-29 07:21:00,landed,2026-05-29 13:46:47.316019
854,IX2881,Air India Express,BLR,GAU,2026-05-29 05:50:00,2026-05-29 05:54:00,2026-05-29 09:10:00,2026-05-29 08:45:00,landed,2026-05-29 13:46:47.316019
855,AI9495,Air India,BLR,GAU,2026-05-29 05:50:00,2026-05-29 05:54:00,2026-05-29 09:10:00,2026-05-29 08:45:00,landed,2026-05-29 13:46:47.316019
856,QP1823,Akasa Air,BLR,DEL,2026-05-29 05:50:00,2026-05-29 06:03:00,2026-05-29 08:50:00,2026-05-29 08:35:00,landed,2026-05-29 13:46:47.316019
857,GF283,Gulf Air,BLR,BAH,2026-05-29 05:45:00,2026-05-29 05:52:00,2026-05-29 07:55:00,,active,2026-05-29 13:46:47.316019
858,QP1511,Akasa Air,BLR,BBI,2026-05-29 05:45:00,2026-05-29 05:50:00,2026-05-29 07:50:00,2026-05-29 07:32:00,landed,2026-05-29 13:46:47.316019
859,6E803,IndiGo,BLR,IXZ,2026-05-29 05:40:00,2026-05-29 05:47:00,2026-05-29 08:35:00,2026-05-29 08:05:00,landed,2026-05-29 13:46:47.316019
860,AI9901,Air India,BLR,VNS,2026-05-29 05:35:00,2026-05-29 05:36:00,2026-05-29 07:55:00,2026-05-29 07:35:00,landed,2026-05-29 13:46:47.316019
861,VS8348,Virgin Atlantic,BLR,BOM,2026-05-29 05:30:00,2026-05-29 05:29:00,2026-05-29 07:15:00,2026-05-29 06:44:00,landed,2026-05-29 13:46:47.316019
862,QF5061,Qantas,BLR,BOM,2026-05-29 05:30:00,2026-05-29 05:29:00,2026-05-29 07:15:00,2026-05-29 06:44:00,landed,2026-05-29 13:46:47.316019
863,JL5192,Japan Airlines,BLR,BOM,2026-05-29 05:30:00,2026-05-29 05:29:00,2026-05-29 07:15:00,2026-05-29 06:44:00,landed,2026-05-29 13:46:47.316019
864,AI9451,Air India,BLR,COK,2026-05-29 05:30:00,2026-05-29 05:46:00,2026-05-29 06:40:00,2026-05-29 06:26:00,landed,2026-05-29 13:46:47.316019
865,LH5313,Lufthansa,BLR,DEL,2026-05-29 05:30:00,2026-05-29 05:44:00,2026-05-29 08:25:00,2026-05-29 08:16:00,landed,2026-05-29 13:46:47.316019
866,VS8386,Virgin Atlantic,BLR,GAU,2026-05-29 05:15:00,2026-05-29 05:21:00,2026-05-29 08:20:00,2026-05-29 08:04:00,landed,2026-05-29 13:46:47.316019
867,QF8674,Qantas,BLR,GAU,2026-05-29 05:15:00,2026-05-29 05:21:00,2026-05-29 08:20:00,2026-05-29 08:04:00,landed,2026-05-29 13:46:47.316019
868,VS8321,Virgin Atlantic,BLR,AMD,2026-05-29 05:10:00,2026-05-29 05:14:00,2026-05-29 07:10:00,2026-05-29 07:01:00,landed,2026-05-29 13:46:47.316019
869,QF8390,Qantas,BLR,AMD,2026-05-29 05:10:00,2026-05-29 05:14:00,2026-05-29 07:10:00,2026-05-29 07:01:00,landed,2026-05-29 13:46:47.316019
870,KL3694,KLM,BLR,AMD,2026-05-29 05:10:00,2026-05-29 05:14:00,2026-05-29 07:10:00,2026-05-29 07:01:00,landed,2026-05-29 13:46:47.316019
871,JL9733,Japan Airlines,BLR,AMD,2026-05-29 05:10:00,2026-05-29 05:14:00,2026-05-29 07:10:00,2026-05-29 07:01:00,landed,2026-05-29 13:46:47.316019
872,VS8681,Virgin Atlantic,BLR,DEL,2026-05-29 05:05:00,2026-05-29 05:11:00,2026-05-29 07:55:00,2026-05-29 07:37:00,landed,2026-05-29 13:46:47.316019
873,QF4201,Qantas,BLR,DEL,2026-05-29 05:05:00,2026-05-29 05:11:00,2026-05-29 07:55:00,2026-05-29 07:37:00,landed,2026-05-29 13:46:47.316019
874,JL9630,Japan Airlines,BLR,DEL,2026-05-29 05:05:00,2026-05-29 05:11:00,2026-05-29 07:55:00,2026-05-29 07:37:00,landed,2026-05-29 13:46:47.316019
875,VS8352,Virgin Atlantic,BLR,CCU,2026-05-29 05:00:00,2026-05-29 05:00:00,2026-05-29 07:35:00,2026-05-29 07:08:00,landed,2026-05-29 13:46:47.316019
876,QF5111,Qantas,BLR,CCU,2026-05-29 05:00:00,2026-05-29 05:00:00,2026-05-29 07:35:00,2026-05-29 07:08:00,landed,2026-05-29 13:46:47.316019
877,KL3698,KLM,BLR,CCU,2026-05-29 05:00:00,2026-05-29 05:00:00,2026-05-29 07:35:00,2026-05-29 07:08:00,landed,2026-05-29 13:46:47.316019
2274,6E6251,IndiGo,CCU,BLR,2026-05-29 19:00:00,,2026-05-29 21:40:00,,active,2026-05-29 13:46:47.316019
878,JL9775,Japan Airlines,BLR,CCU,2026-05-29 05:00:00,2026-05-29 05:00:00,2026-05-29 07:35:00,2026-05-29 07:08:00,landed,2026-05-29 13:46:47.316019
879,VS8417,Virgin Atlantic,BLR,IXC,2026-05-29 04:40:00,2026-05-29 04:41:00,2026-05-29 07:40:00,2026-05-29 07:18:00,landed,2026-05-29 13:46:47.316019
880,QP1372,Akasa Air,BLR,GAU,2026-05-29 05:35:00,2026-05-29 05:39:00,2026-05-29 08:35:00,2026-05-29 08:28:00,landed,2026-05-29 13:46:47.316019
881,IX1470,Air India Express,BLR,VNS,2026-05-29 05:35:00,2026-05-29 05:36:00,2026-05-29 07:55:00,2026-05-29 07:35:00,landed,2026-05-29 13:46:47.316019
882,6E5089,IndiGo,BLR,BOM,2026-05-29 05:30:00,2026-05-29 05:29:00,2026-05-29 07:15:00,2026-05-29 06:44:00,landed,2026-05-29 13:46:47.316019
883,QP1850,Akasa Air,BLR,IXB,2026-05-29 05:30:00,2026-05-29 05:38:00,2026-05-29 08:30:00,2026-05-29 08:09:00,landed,2026-05-29 13:46:47.316019
884,IX2678,Air India Express,BLR,COK,2026-05-29 05:30:00,2026-05-29 05:46:00,2026-05-29 06:40:00,2026-05-29 06:26:00,landed,2026-05-29 13:46:47.316019
885,AI2414,Air India,BLR,DEL,2026-05-29 05:30:00,2026-05-29 05:44:00,2026-05-29 08:25:00,2026-05-29 08:16:00,landed,2026-05-29 13:46:47.316019
886,QP1571,Akasa Air,BLR,DEL,2026-05-29 05:30:00,2026-05-29 07:52:00,2026-05-29 08:25:00,,scheduled,2026-05-29 13:46:47.316019
887,6E457,IndiGo,BLR,GAU,2026-05-29 05:15:00,2026-05-29 05:21:00,2026-05-29 08:20:00,2026-05-29 08:04:00,landed,2026-05-29 13:46:47.316019
888,6E586,IndiGo,BLR,AMD,2026-05-29 05:10:00,2026-05-29 05:14:00,2026-05-29 07:10:00,2026-05-29 07:01:00,landed,2026-05-29 13:46:47.316019
889,QP1311,Akasa Air,BLR,PNQ,2026-05-29 05:10:00,2026-05-29 05:12:00,2026-05-29 06:50:00,2026-05-29 06:20:00,landed,2026-05-29 13:46:47.316019
890,6E836,IndiGo,BLR,DEL,2026-05-29 05:05:00,2026-05-29 05:11:00,2026-05-29 07:55:00,2026-05-29 07:37:00,landed,2026-05-29 13:46:47.316019
891,6E227,IndiGo,BLR,CCU,2026-05-29 05:00:00,2026-05-29 05:00:00,2026-05-29 07:35:00,2026-05-29 07:08:00,landed,2026-05-29 13:46:47.316019
892,QP1359,Akasa Air,BLR,DEL,2026-05-29 05:00:00,2026-05-29 05:15:00,2026-05-29 07:50:00,2026-05-29 07:52:00,landed,2026-05-29 13:46:47.316019
893,EK569,Emirates,BLR,DXB,2026-05-29 04:45:00,2026-05-29 05:17:00,2026-05-29 07:05:00,2026-05-29 06:59:00,landed,2026-05-29 13:46:47.316019
894,6E6633,IndiGo,BLR,IXC,2026-05-29 04:40:00,2026-05-29 04:41:00,2026-05-29 07:40:00,2026-05-29 07:18:00,landed,2026-05-29 13:46:47.316019
895,QF8880,Qantas,BLR,IXC,2026-05-29 04:40:00,2026-05-29 04:41:00,2026-05-29 07:40:00,2026-05-29 07:18:00,landed,2026-05-29 13:46:47.316019
896,JL9043,Japan Airlines,BLR,IXC,2026-05-29 04:40:00,2026-05-29 04:41:00,2026-05-29 07:40:00,2026-05-29 07:18:00,landed,2026-05-29 13:46:47.316019
897,VS8451,Virgin Atlantic,BLR,PNQ,2026-05-29 04:30:00,2026-05-29 04:29:00,2026-05-29 06:00:00,2026-05-29 05:31:00,landed,2026-05-29 13:46:47.316019
898,QF5249,Qantas,BLR,PNQ,2026-05-29 04:30:00,2026-05-29 04:29:00,2026-05-29 06:00:00,2026-05-29 05:31:00,landed,2026-05-29 13:46:47.316019
899,JL9077,Japan Airlines,BLR,PNQ,2026-05-29 04:30:00,2026-05-29 04:29:00,2026-05-29 06:00:00,2026-05-29 05:31:00,landed,2026-05-29 13:46:47.316019
900,QR4787,Qatar Airways,BLR,DOH,2026-05-29 04:25:00,2026-05-29 04:58:00,2026-05-29 06:25:00,2026-05-29 06:19:00,landed,2026-05-29 13:46:47.316019
901,VS8335,Virgin Atlantic,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
902,QF5053,Qantas,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
903,KL4706,KLM,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
904,JL5193,Japan Airlines,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
905,AF3774,Air France,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
906,VS8256,Virgin Atlantic,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
907,QF5262,Qantas,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
908,KL4723,KLM,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
909,JL9586,Japan Airlines,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
910,AF3799,Air France,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
911,AI8755,Air India,BLR,FRA,2026-05-29 03:00:00,2026-05-29 03:26:00,2026-05-29 09:05:00,2026-05-29 09:27:00,landed,2026-05-29 13:46:47.316019
912,AC9057,Air Canada,BLR,FRA,2026-05-29 03:00:00,2026-05-29 03:26:00,2026-05-29 09:05:00,2026-05-29 09:27:00,landed,2026-05-29 13:46:47.316019
913,6E3821,IndiGo,BLR,NRT,2026-05-29 02:55:00,2026-05-29 03:05:00,2026-05-29 14:35:00,2026-05-29 14:19:00,landed,2026-05-29 13:46:47.316019
914,UL3347,SriLankan Airlines,BLR,NRT,2026-05-29 02:55:00,2026-05-29 03:05:00,2026-05-29 14:35:00,2026-05-29 14:19:00,landed,2026-05-29 13:46:47.316019
915,AI8767,Air India,BLR,MUC,2026-05-29 02:10:00,2026-05-29 02:26:00,2026-05-29 07:55:00,2026-05-29 08:14:00,landed,2026-05-29 13:46:47.316019
916,AC9645,Air Canada,BLR,MUC,2026-05-29 02:10:00,2026-05-29 02:26:00,2026-05-29 07:55:00,2026-05-29 08:14:00,landed,2026-05-29 13:46:47.316019
917,KL2289,KLM,BLR,CDG,2026-05-29 01:25:00,2026-05-29 02:06:00,2026-05-29 08:05:00,2026-05-29 08:44:00,landed,2026-05-29 13:46:47.316019
918,DL8471,Delta Air Lines,BLR,CDG,2026-05-29 01:25:00,2026-05-29 02:06:00,2026-05-29 08:05:00,2026-05-29 08:44:00,landed,2026-05-29 13:46:47.316019
919,EY233,Etihad Airways,BLR,AUH,2026-05-29 04:35:00,2026-05-29 04:52:00,2026-05-29 07:00:00,2026-05-29 06:50:00,landed,2026-05-29 13:46:47.316019
920,6E408,IndiGo,BLR,PNQ,2026-05-29 04:30:00,2026-05-29 04:29:00,2026-05-29 06:00:00,2026-05-29 05:31:00,landed,2026-05-29 13:46:47.316019
921,QR573,Qatar Airways,BLR,DOH,2026-05-29 04:30:00,2026-05-29 04:46:00,2026-05-29 06:15:00,2026-05-29 05:52:00,landed,2026-05-29 13:46:47.316019
922,QR1301,Qatar Airways,BLR,DOH,2026-05-29 04:25:00,2026-05-29 04:58:00,2026-05-29 06:25:00,2026-05-29 06:19:00,landed,2026-05-29 13:46:47.316019
923,G9497,Air Arabia,BLR,SHJ,2026-05-29 04:25:00,2026-05-29 05:02:00,2026-05-29 06:40:00,2026-05-29 06:54:00,landed,2026-05-29 13:46:47.316019
924,6E1861,IndiGo,BLR,MRU,2026-05-29 04:15:00,2026-05-29 04:16:00,2026-05-29 08:30:00,,active,2026-05-29 13:46:47.316019
925,SG115,SpiceJet,BLR,BOM,2026-05-29 04:15:00,2026-05-29 06:22:00,2026-05-29 06:15:00,,scheduled,2026-05-29 13:46:47.316019
926,QP1811,Akasa Air,BLR,DEL,2026-05-29 04:05:00,2026-05-29 04:26:00,2026-05-29 07:00:00,2026-05-29 07:03:00,landed,2026-05-29 13:46:47.316019
927,KU354,Kuwait Airways,BLR,KWI,2026-05-29 04:00:00,2026-05-29 04:03:00,2026-05-29 06:40:00,,,2026-05-29 13:46:47.316019
928,6E5205,IndiGo,BLR,BOM,2026-05-29 03:45:00,2026-05-29 03:47:00,2026-05-29 05:30:00,2026-05-29 05:02:00,landed,2026-05-29 13:46:47.316019
929,VS8457,Virgin Atlantic,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
930,QF5259,Qantas,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
931,KL4733,KLM,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
932,JL9075,Japan Airlines,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
933,AF6055,Air France,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
934,ET1768,Ethiopian Airlines,BLR,BOM,2026-05-29 02:20:00,2026-05-29 02:24:00,2026-05-29 04:10:00,2026-05-29 04:05:00,landed,2026-05-29 13:46:47.316019
935,MK8011,Air Mauritius,BLR,BOM,2026-05-29 02:20:00,2026-05-29 02:24:00,2026-05-29 04:10:00,2026-05-29 04:05:00,landed,2026-05-29 13:46:47.316019
936,DL9470,Delta Air Lines,BLR,AMS,2026-05-29 01:05:00,2026-05-29 01:23:00,2026-05-29 07:55:00,2026-05-29 07:41:00,landed,2026-05-29 13:46:47.316019
937,AF3126,Air France,BLR,AMS,2026-05-29 01:05:00,2026-05-29 01:23:00,2026-05-29 07:55:00,2026-05-29 07:41:00,landed,2026-05-29 13:46:47.316019
938,VS8264,Virgin Atlantic,BLR,DEL,2026-05-29 01:00:00,2026-05-29 02:11:00,2026-05-29 03:50:00,,scheduled,2026-05-29 13:46:47.316019
939,TK7820,Turkish Airlines,BLR,DEL,2026-05-29 01:00:00,2026-05-29 02:11:00,2026-05-29 03:50:00,,scheduled,2026-05-29 13:46:47.316019
940,QF5033,Qantas,BLR,DEL,2026-05-29 01:00:00,2026-05-29 02:11:00,2026-05-29 03:50:00,,scheduled,2026-05-29 13:46:47.316019
941,JL9592,Japan Airlines,BLR,DEL,2026-05-29 01:00:00,2026-05-29 02:11:00,2026-05-29 03:50:00,,scheduled,2026-05-29 13:46:47.316019
942,NH5972,All Nippon Airways,BLR,BKK,2026-05-29 00:55:00,2026-05-29 01:25:00,2026-05-29 06:20:00,2026-05-29 06:14:00,landed,2026-05-29 13:46:47.316019
943,AC7432,Air Canada,BLR,BKK,2026-05-29 00:55:00,2026-05-29 01:25:00,2026-05-29 06:20:00,2026-05-29 06:14:00,landed,2026-05-29 13:46:47.316019
944,JL7944,Japan Airlines,BLR,KUL,2026-05-29 00:40:00,2026-05-29 01:18:00,2026-05-29 07:30:00,2026-05-29 07:44:00,landed,2026-05-29 13:46:47.316019
945,LO4444,LOT,BLR,DEL,2026-05-29 00:15:00,2026-05-29 00:30:00,2026-05-29 03:10:00,2026-05-29 02:53:00,landed,2026-05-29 13:46:47.316019
946,ET1759,Ethiopian Airlines,BLR,DEL,2026-05-29 00:15:00,2026-05-29 00:30:00,2026-05-29 03:10:00,2026-05-29 02:53:00,landed,2026-05-29 13:46:47.316019
947,VS8345,Virgin Atlantic,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
948,TK7825,Turkish Airlines,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
949,QF5077,Qantas,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
2351,KL4523,KLM,LKO,BLR,2026-05-29 17:05:00,2026-05-29 17:08:00,2026-05-29 19:45:00,,active,2026-05-29 13:46:47.316019
950,JL9745,Japan Airlines,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
951,BA7971,British Airways,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
952,6E804,IndiGo,BLR,DEL,2026-05-29 03:00:00,2026-05-29 04:43:00,2026-05-29 05:50:00,,scheduled,2026-05-29 13:46:47.316019
953,LH755,Lufthansa,BLR,FRA,2026-05-29 03:00:00,2026-05-29 03:26:00,2026-05-29 09:05:00,2026-05-29 09:27:00,landed,2026-05-29 13:46:47.316019
954,JL754,Japan Airlines,BLR,NRT,2026-05-29 02:55:00,2026-05-29 03:05:00,2026-05-29 14:35:00,2026-05-29 14:19:00,landed,2026-05-29 13:46:47.316019
955,6E6876,IndiGo,BLR,PNQ,2026-05-29 02:40:00,2026-05-29 02:42:00,2026-05-29 04:05:00,2026-05-29 03:53:00,landed,2026-05-29 13:46:47.316019
956,VS8599,Virgin Atlantic,BLR,AMD,2026-05-29 01:10:00,2026-05-29 01:15:00,2026-05-29 03:20:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
957,QF5617,Qantas,BLR,AMD,2026-05-29 01:10:00,2026-05-29 01:15:00,2026-05-29 03:20:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
958,JL9200,Japan Airlines,BLR,AMD,2026-05-29 01:10:00,2026-05-29 01:15:00,2026-05-29 03:20:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
960,BZ308,Bluebird Airways,BLR,BOM,2026-05-29 02:25:00,,2026-05-29 04:05:00,,scheduled,2026-05-29 13:46:47.316019
961,AI2858,Air India,BLR,BOM,2026-05-29 02:20:00,2026-05-29 02:24:00,2026-05-29 04:10:00,2026-05-29 04:05:00,landed,2026-05-29 13:46:47.316019
962,LH765,Lufthansa,BLR,MUC,2026-05-29 02:10:00,2026-05-29 02:26:00,2026-05-29 07:55:00,2026-05-29 08:14:00,landed,2026-05-29 13:46:47.316019
963,6E1055,IndiGo,BLR,BKK,2026-05-29 01:40:00,2026-05-29 01:46:00,2026-05-29 07:00:00,2026-05-29 06:34:00,landed,2026-05-29 13:46:47.316019
964,VS8455,Virgin Atlantic,BLR,PNQ,2026-05-29 01:05:00,2026-05-29 01:12:00,2026-05-29 02:35:00,2026-05-29 02:22:00,landed,2026-05-29 13:46:47.316019
965,QF5257,Qantas,BLR,PNQ,2026-05-29 01:05:00,2026-05-29 01:12:00,2026-05-29 02:35:00,2026-05-29 02:22:00,landed,2026-05-29 13:46:47.316019
966,JL9073,Japan Airlines,BLR,PNQ,2026-05-29 01:05:00,2026-05-29 01:12:00,2026-05-29 02:35:00,2026-05-29 02:22:00,landed,2026-05-29 13:46:47.316019
967,AF191,Air France,BLR,CDG,2026-05-29 01:25:00,2026-05-29 02:06:00,2026-05-29 08:05:00,2026-05-29 08:44:00,landed,2026-05-29 13:46:47.316019
968,6E1419,IndiGo,BLR,AUH,2026-05-29 01:20:00,2026-05-29 01:31:00,2026-05-29 03:50:00,2026-05-29 03:32:00,landed,2026-05-29 13:46:47.316019
969,CX624,Cathay Pacific,BLR,HKG,2026-05-29 01:15:00,2026-05-29 01:37:00,2026-05-29 09:30:00,2026-05-29 09:24:00,landed,2026-05-29 13:46:47.316019
970,6E6779,IndiGo,BLR,AMD,2026-05-29 01:10:00,2026-05-29 01:15:00,2026-05-29 03:20:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
971,6E6563,IndiGo,BLR,PNQ,2026-05-29 01:05:00,2026-05-29 01:12:00,2026-05-29 02:35:00,2026-05-29 02:22:00,landed,2026-05-29 13:46:47.316019
972,KL880,KLM,BLR,AMS,2026-05-29 01:05:00,2026-05-29 01:23:00,2026-05-29 07:55:00,2026-05-29 07:41:00,landed,2026-05-29 13:46:47.316019
973,6E5293,IndiGo,BLR,BOM,2026-05-29 01:00:00,2026-05-29 01:52:00,2026-05-29 02:50:00,2026-05-29 03:05:00,landed,2026-05-29 13:46:47.316019
974,6E839,IndiGo,BLR,DEL,2026-05-29 01:00:00,2026-05-29 02:11:00,2026-05-29 03:50:00,,scheduled,2026-05-29 13:46:47.316019
975,TG326,Thai Airways,BLR,BKK,2026-05-29 00:55:00,2026-05-29 01:25:00,2026-05-29 06:20:00,2026-05-29 06:14:00,landed,2026-05-29 13:46:47.316019
976,6E1605,IndiGo,BLR,DPS,2026-05-29 00:50:00,2026-05-29 00:59:00,2026-05-29 10:20:00,2026-05-29 09:50:00,landed,2026-05-29 13:46:47.316019
977,MH193,Malaysia Airlines,BLR,KUL,2026-05-29 00:40:00,2026-05-29 01:18:00,2026-05-29 07:30:00,2026-05-29 07:44:00,landed,2026-05-29 13:46:47.316019
978,D0102,DHL Air,BLR,BOM,2026-05-29 00:25:00,,2026-05-29 02:05:00,,scheduled,2026-05-29 13:46:47.316019
980,AI2758,Air India,BLR,DEL,2026-05-29 00:15:00,2026-05-29 00:30:00,2026-05-29 03:10:00,2026-05-29 02:53:00,landed,2026-05-29 13:46:47.316019
981,VS8344,Virgin Atlantic,BLR,BOM,2026-05-28 23:30:00,2026-05-28 23:41:00,2026-05-29 01:15:00,2026-05-29 01:09:00,landed,2026-05-29 13:46:47.316019
982,AF3975,Air France,BLR,AUH,2026-05-28 22:15:00,2026-05-28 22:18:00,2026-05-29 00:35:00,2026-05-29 00:02:00,landed,2026-05-29 13:46:47.316019
983,TK7821,Turkish Airlines,BLR,BOM,2026-05-28 23:30:00,2026-05-28 23:41:00,2026-05-29 01:15:00,2026-05-29 01:09:00,landed,2026-05-29 13:46:47.316019
984,QF5071,Qantas,BLR,BOM,2026-05-28 23:30:00,2026-05-28 23:41:00,2026-05-29 01:15:00,2026-05-29 01:09:00,landed,2026-05-29 13:46:47.316019
985,JL9771,Japan Airlines,BLR,BOM,2026-05-28 23:30:00,2026-05-28 23:41:00,2026-05-29 01:15:00,2026-05-29 01:09:00,landed,2026-05-29 13:46:47.316019
986,VS8385,Virgin Atlantic,BLR,DEL,2026-05-28 23:30:00,2026-05-29 02:05:00,2026-05-29 02:20:00,,scheduled,2026-05-29 13:46:47.316019
987,TK7815,Turkish Airlines,BLR,DEL,2026-05-28 23:30:00,2026-05-29 02:05:00,2026-05-29 02:20:00,,scheduled,2026-05-29 13:46:47.316019
988,QF5264,Qantas,BLR,DEL,2026-05-28 23:30:00,2026-05-29 02:05:00,2026-05-29 02:20:00,,scheduled,2026-05-29 13:46:47.316019
989,JL5284,Japan Airlines,BLR,DEL,2026-05-28 23:30:00,2026-05-29 02:05:00,2026-05-29 02:20:00,,scheduled,2026-05-29 13:46:47.316019
990,BA8289,British Airways,BLR,DEL,2026-05-28 23:30:00,2026-05-29 02:05:00,2026-05-29 02:20:00,,scheduled,2026-05-29 13:46:47.316019
991,ID242,Batik Air,BLR,KUL,2026-05-28 23:20:00,2026-05-29 01:29:00,2026-05-29 06:10:00,,scheduled,2026-05-29 13:46:47.316019
